192
205
225
217
237
289
254
263
218
218
208
173
187
173
149
129
179
208
186
217
188
208
197
220
211
264
272
262
192
207
260
254
199
180
207
236
228
211
210
210
225
255
187
223
221
200
208
208
189
286
325
307
273
294
307
337
463
448
370
441
642
897
676
720
819
