861
705
835
868
660
728
809
692
437
479
482
462
415
314
317
414
316
311
386
306
351
373
521
407
402
525
460
556
364
546
865
828
922
580
684
684
972
954
670
716
775
658
657
878
1218
996
1284
1159
893
1334
1553
1459
1561
1187
1462
1150
2078
2608
1900
1501
2966
2745
2703
3708
3512
