0
1
3
2
4
2
0
7
0
0
3
0
3
2
0
0
3
3
5
9
7
4
5
7
5
7
45
13
3
8
3
3
4
3
7
3
8
7
12
8
11
10
8
17
13
7
8
16
31
23
19
38
23
64
78
214
204
94
49
326
110
122
110
127
84
