998
974
759
677
596
642
846
838
621
650
664
622
867
683
722
726
918
946
682
708
907
699
774
861
850
844
876
1167
799
1068
1010
1020
835
790
859
1009
1019
994
1091
1045
921
888
1074
1019
1042
994
1080
1172
1207
1280
1290
1372
1317
1409
1356
1443
1527
1615
1994
1967
3053
3174
2828
2387
1970
